Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains
2019-03-28 00:00:00-04:00,170.79432672463065,171.38802289109304,169.72183955642973,170.74644470214844,30368200,0.0,0.0,0.0
2019-03-29 00:00:00-04:00,172.06789559987584,172.20195648270058,171.01454965515268,172.03916931152344,35205500,0.0,0.0,0.0
2019-04-01 00:00:00-04:00,173.81065910825072,174.52884542457653,173.1020579608602,174.31817626953125,30969500,0.0,0.0,0.0
2019-04-02 00:00:00-04:00,174.5097522922567,175.15133049119558,174.06925813471705,174.9789581298828,22645200,0.0,0.0,0.0
2019-04-03 00:00:00-04:00,175.96521927353493,177.0760176238994,175.43856099381935,175.984375,31633500,0.0,0.0,0.0
2019-04-04 00:00:00-04:00,176.03226353841288,176.6738415891732,174.90230941967985,175.9173583984375,28530800,0.0,0.0,0.0
2019-04-05 00:00:00-04:00,176.42484383809932,176.93236093039175,176.21417471169082,176.8270263671875,25674700,0.0,0.0,0.0
2019-04-08 00:00:00-04:00,176.53983360733878,177.42080737131664,175.84080277718496,177.2771759033203,22697500,0.0,0.0,0.0
2019-04-09 00:00:00-04:00,176.67384933153053,177.25797483790123,176.28123727069104,176.65469360351562,25631900,0.0,0.0,0.0
2019-04-10 00:00:00-04:00,176.88449012742402,177.66012895488984,176.6929767126174,177.60267639160156,24563000,0.0,0.0,0.0
2019-04-11 00:00:00-04:00,177.89952170260256,177.89952170260256,176.8557611877869,177.18133544921875,20654100,0.0,0.0,0.0
2019-04-12 00:00:00-04:00,177.9665891995375,178.0623386157482,177.21009137031533,177.9474334716797,24989100,0.0,0.0,0.0
2019-04-15 00:00:00-04:00,177.9570100429793,178.17726439193854,176.78875900034382,177.97616577148438,21073000,0.0,0.0,0.0
2019-04-16 00:00:00-04:00,178.62731662133194,178.9816318511034,178.04319109283287,178.58901977539062,27195700,0.0,0.0,0.0
2019-04-17 00:00:00-04:00,179.78595008325274,179.95830776220538,178.68473705918146,179.21139526367188,29651600,0.0,0.0,0.0
2019-04-18 00:00:00-04:00,179.50833719539494,179.82432641316248,178.3879533407765,179.44129943847656,28580900,0.0,0.0,0.0
2019-04-22 00:00:00-04:00,178.65604953791353,180.01581398694407,178.52197405425974,179.9487762451172,17936000,0.0,0.0,0.0
2019-04-23 00:00:00-04:00,180.40842653868629,182.4576512477505,180.1498899425225,182.23741149902344,33665600,0.0,0.0,0.0
2019-04-24 00:00:00-04:00,182.39065995270045,182.6204849120637,181.6054356335332,181.66290283203125,24977100,0.0,0.0,0.0
2019-04-25 00:00:00-04:00,183.02264456001217,183.10882342958087,181.4138992703577,182.40020751953125,29517500,0.0,0.0,0.0
