Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains
2016-07-15 00:00:00-04:00,185.1317697158225,185.3281878185356,183.87637747942776,184.32046508789062,107155400,0.0,0.0,0.0
2016-07-18 00:00:00-04:00,184.44006090861086,184.97808997886082,184.18385596891446,184.81582641601562,58725900,0.0,0.0,0.0
2016-07-19 00:00:00-04:00,184.39732871638222,184.66206900073772,184.1496722336013,184.62791442871094,54345700,0.0,0.0,0.0
2016-07-20 00:00:00-04:00,184.6279132312971,185.6356359885821,184.6279132312971,185.39651489257812,58159500,0.0,0.0,0.0
2016-07-21 00:00:00-04:00,185.28552597358498,185.50756329594216,184.2521708690835,184.69625854492188,67777300,0.0,0.0,0.0
2016-07-22 00:00:00-04:00,184.81583016905816,185.57589658587986,184.55108983740817,185.524658203125,62787500,0.0,0.0,0.0
2016-07-25 00:00:00-04:00,185.31965984273972,185.3708982167028,184.44003300671332,185.020751953125,55873100,0.0,0.0,0.0
2016-07-26 00:00:00-04:00,184.9182879161025,185.46485232781606,184.2606983324223,185.10617065429688,70080500,0.0,0.0,0.0
2016-07-27 00:00:00-04:00,185.48189722555685,185.5502193915808,184.1410991506884,184.9097137451172,84083900,0.0,0.0,0.0
2016-07-28 00:00:00-04:00,184.71328172754139,185.4135741525205,184.25212339803662,185.1232147216797,65035700,0.0,0.0,0.0
2016-07-29 00:00:00-04:00,184.85852968617107,185.78084662065095,184.5767055551982,185.4221649169922,79519400,0.0,0.0,0.0
2016-08-01 00:00:00-04:00,185.48194981866922,185.87478609579406,184.81582479995802,185.26844787597656,73311400,0.0,0.0,0.0
2016-08-02 00:00:00-04:00,185.0207451653044,185.1744733126764,183.24442078784656,184.0813446044922,92295500,0.0,0.0,0.0
2016-08-03 00:00:00-04:00,184.02158196101436,184.67917156164796,183.72268707427097,184.619384765625,53993600,0.0,0.0,0.0
2016-08-04 00:00:00-04:00,184.73042042574198,185.13180512400393,182.97116648755107,184.81582641601562,46585500,0.0,0.0,0.0
2016-08-05 00:00:00-04:00,184.8158234758889,186.37011083137153,184.8158234758889,186.32740783691406,71892200,0.0,0.0,0.0
2016-08-08 00:00:00-04:00,186.51527976931246,186.61776955629065,185.95164458098853,186.2163848876953,39906500,0.0,0.0,0.0
2016-08-09 00:00:00-04:00,186.28471787358092,186.82273390414736,186.0028937475107,186.32740783691406,51251700,0.0,0.0,0.0
2016-08-10 00:00:00-04:00,186.43842506927075,186.51528263734355,185.51609515902592,185.86624145507812,57941100,0.0,0.0,0.0
2016-08-11 00:00:00-04:00,186.39575824338388,186.97649038745888,186.13101788123808,186.72882080078125,72504300,0.0,0.0,0.0
2016-08-12 00:00:00-04:00,186.4213812843203,186.78007607457377,186.16518933574864,186.5665740966797,61313500,0.0,0.0,0.0
2016-08-15 00:00:00-04:00,186.9337847700593,187.45473009932525,186.9252493824447,187.10458374023438,49813500,0.0,0.0,0.0
2016-08-16 00:00:00-04:00,186.68607547722425,186.75438462109534,186.13951110839844,186.13951110839844,53213600,0.0,0.0,0.0
2016-08-17 00:00:00-04:00,186.1736606336789,186.62628362850955,185.33673681715914,186.48963928222656,75134300,0.0,0.0,0.0
2016-08-18 00:00:00-04:00,186.46403917575554,186.94228140555919,186.35302703527333,186.9081268310547,52989300,0.0,0.0,0.0
2016-08-19 00:00:00-04:00,186.43837806331737,186.81414345398696,185.9516005571285,186.63479614257812,75443000,0.0,0.0,0.0
2016-08-22 00:00:00-04:00,186.3957265150266,186.85689799669217,186.02850943807448,186.62631225585938,61368800,0.0,0.0,0.0
2016-08-23 00:00:00-04:00,187.24119631915949,187.54010423953017,186.9422883987888,187.0020751953125,53399200,0.0,0.0,0.0
2016-08-24 00:00:00-04:00,186.85689801673703,186.95083939033645,185.6271247736624,186.04559326171875,71728900,0.0,0.0,0.0
2016-08-25 00:00:00-04:00,185.66126030541366,186.33593365509222,185.50754518135895,185.91746520996094,69224800,0.0,0.0,0.0
2016-08-26 00:00:00-04:00,186.10536608503304,187.13017277202832,184.6791747157033,185.5673370361328,122506300,0.0,0.0,0.0
2016-08-29 00:00:00-04:00,185.6954241505889,186.7458499037358,185.66125654740873,186.48110961914062,70502200,0.0,0.0,0.0
2016-08-30 00:00:00-04:00,186.39571284425205,186.67753694435032,185.6185757536911,186.17367553710938,58114500,0.0,0.0,0.0
2016-08-31 00:00:00-04:00,185.8406136763452,185.96017423152927,184.86704543238258,185.64419555664062,85269500,0.0,0.0,0.0
2016-09-01 00:00:00-04:00,185.63564141776308,185.9430846974916,184.4912742775436,185.65272521972656,97844200,0.0,0.0,0.0
2016-09-02 00:00:00-04:00,186.50672308329246,186.91664309101938,185.9174557421788,186.48963928222656,79293900,0.0,0.0,0.0
2016-09-06 00:00:00-04:00,186.77150532691024,187.13018704315655,186.0541418944176,187.05332946777344,56702100,0.0,0.0,0.0
2016-09-07 00:00:00-04:00,186.89105986483438,187.2155869919185,186.42990139629998,187.03623962402344,76554900,0.0,0.0,0.0
2016-09-08 00:00:00-04:00,186.7031790491286,186.97646779711627,186.30179434497467,186.60923767089844,74102900,0.0,0.0,0.0
2016-09-09 00:00:00-04:00,185.29402068317268,185.34525905161283,182.11711152867053,182.14273071289062,221589100,0.0,0.0,0.0
2016-09-12 00:00:00-04:00,181.38265438960406,185.15736601719664,181.3143322251216,184.7559814453125,168110900,0.0,0.0,0.0
2016-09-13 00:00:00-04:00,183.4749893762381,183.7397296468542,181.47661472276025,182.10003662109375,182828800,0.0,0.0,0.0
2016-09-14 00:00:00-04:00,182.15128357066425,183.35543746900495,181.4766232696146,182.03172302246094,134185500,0.0,0.0,0.0
2016-09-15 00:00:00-04:00,181.8694780367378,184.23506988591947,181.6901306934286,183.85076904296875,134427900,0.0,0.0,0.0
2016-09-16 00:00:00-04:00,183.23450685016985,183.41476016392667,182.4534440824219,183.1400909423828,155236400,1.082,0.0,0.0
2016-09-19 00:00:00-04:00,183.79240053228875,184.43614170473515,182.84824157392163,183.17440795898438,80250500,0.0,0.0,0.0
2016-09-20 00:00:00-04:00,184.03272644676736,184.18721803903782,183.14865629913766,183.1829833984375,69665300,0.0,0.0,0.0
2016-09-21 00:00:00-04:00,183.8868160593742,185.42320589187506,183.20015619075215,185.2429656982422,110284400,0.0,0.0,0.0
2016-09-22 00:00:00-04:00,186.25578671924643,186.71069611831638,186.00687921854612,186.4102783203125,76678700,0.0,0.0,0.0
2016-09-23 00:00:00-04:00,186.01547190385105,186.1528065132363,185.29448485000222,185.38890075683594,73630900,0.0,0.0,0.0
2016-09-26 00:00:00-04:00,184.55630005202167,184.73654024001206,183.6893869199581,183.88681030273438,89827300,0.0,0.0,0.0
2016-09-27 00:00:00-04:00,183.72372893489282,185.12278414433544,183.35464386091715,185.02838134765625,78494800,0.0,0.0,0.0
2016-09-28 00:00:00-04:00,185.25153899394778,186.10128203089897,184.29022306305555,185.94677734375,87411000,0.0,0.0,0.0
2016-09-29 00:00:00-04:00,185.74076407487726,186.14417622049535,183.71512484683936,184.2644500732422,128070600,0.0,0.0,0.0
2016-09-30 00:00:00-04:00,185.09708177871346,186.35881581008053,184.84817423167976,185.65499877929688,117202900,0.0,0.0,0.0
2016-10-03 00:00:00-04:00,185.24297362107262,185.43179232349547,184.57347072524445,185.20863342285156,83512100,0.0,0.0,0.0
2016-10-04 00:00:00-04:00,185.32019492936436,185.54335380051515,183.67221925015588,184.2644500732422,119948100,0.0,0.0,0.0
2016-10-05 00:00:00-04:00,184.89110894513217,185.50910171183054,184.82244162694883,185.07994079589844,72816000,0.0,0.0,0.0
2016-10-06 00:00:00-04:00,184.85671842430108,185.43179232349547,184.31598472332772,185.20863342285156,62927400,0.0,0.0,0.0
2016-10-07 00:00:00-04:00,185.48331830062003,185.654980015392,183.84392076610686,184.573486328125,89788300,0.0,0.0,0.0
2016-10-10 00:00:00-04:00,185.53477478027344,185.99826261811654,185.3888616998979,185.53477478027344,51855000,0.0,0.0,0.0
2016-10-11 00:00:00-04:00,185.10560987157612,185.17427716025622,182.46197819364937,183.19154357910156,130367400,0.0,0.0,0.0
2016-10-12 00:00:00-04:00,183.32890778506237,183.95549198417868,182.83107968438495,183.43191528320312,73866100,0.0,0.0,0.0
2016-10-13 00:00:00-04:00,182.10150448178726,183.32889802045077,181.28610162289814,182.83106994628906,101357000,0.0,0.0,0.0
2016-10-14 00:00:00-04:00,183.80956151455825,184.2730625030485,182.84824553390877,182.9254913330078,93346200,0.0,0.0,0.0
2016-10-17 00:00:00-04:00,182.89972992564168,183.15722900155498,182.11007569726877,182.2903289794922,58275700,0.0,0.0,0.0
2016-10-18 00:00:00-04:00,183.88682468440092,183.94690038611378,183.05425168289966,183.43191528320312,76869700,0.0,0.0,0.0
2016-10-19 00:00:00-04:00,183.6980141682805,184.23016943203046,183.33752062539025,183.92117309570312,66519200,0.0,0.0,0.0
2016-10-20 00:00:00-04:00,183.56921296847952,184.1357082954343,182.91689335064908,183.5778045654297,73639800,0.0,0.0,0.0
2016-10-21 00:00:00-04:00,183.57782621169983,183.7494879106389,182.6164971231346,183.6636505126953,89089100,0.0,0.0,0.0
2016-10-24 00:00:00-04:00,184.53911803503095,184.81378719491968,184.09278719868496,184.4447021484375,60146600,0.0,0.0,0.0
2016-10-25 00:00:00-04:00,184.26447575355573,184.52197485427587,183.66365324984093,183.8267364501953,66542300,0.0,0.0,0.0
2016-10-26 00:00:00-04:00,183.00273225561594,184.04129393336314,182.76239018711055,183.4576416015625,75705500,0.0,0.0,0.0
2016-10-27 00:00:00-04:00,184.17862018916017,184.2129472848537,182.8911380010425,182.9683837890625,77220200,0.0,0.0,0.0
2016-10-28 00:00:00-04:00,182.9426715562345,183.62073988076526,181.71527791279635,182.42767333984375,140623200,0.0,0.0,0.0
2016-10-31 00:00:00-04:00,182.76238677756908,182.98555874481494,182.27315034350397,182.4362335205078,61272500,0.0,0.0,0.0
2016-11-01 00:00:00-04:00,182.7624168621641,182.81392716097056,179.90421738346265,181.11444091796875,122781800,0.0,0.0,0.0
2016-11-02 00:00:00-04:00,180.80540030023343,181.19165541340595,179.5865854661446,180.0243377685547,103330800,0.0,0.0,0.0
2016-11-03 00:00:00-04:00,180.23893794516417,180.4535183218848,178.92570708738964,179.2003631591797,88939300,0.0,0.0,0.0
2016-11-04 00:00:00-04:00,179.31194119894985,180.1530925712696,178.85703186821956,179.00294494628906,109122100,0.0,0.0,0.0
2016-11-07 00:00:00-05:00,179.0029616433653,182.985573106403,179.0029616433653,182.95123291015625,109794900,0.0,0.0,0.0
2016-11-08 00:00:00-05:00,182.55642293848587,184.34173343556697,182.29034533837805,183.77523803710938,106772100,0.0,0.0,0.0
2016-11-09 00:00:00-05:00,182.28176977538683,186.34164072452515,182.25602117291444,185.72364807128906,258429000,0.0,0.0,0.0
2016-11-10 00:00:00-05:00,186.51322378481782,187.38012359535333,184.72791388357533,186.1870574951172,172113300,0.0,0.0,0.0
2016-11-11 00:00:00-05:00,185.46615411256926,185.99830937441178,184.81383433686068,185.7579803466797,100552700,0.0,0.0,0.0
2016-11-14 00:00:00-05:00,186.2815485129806,186.4875504259405,185.15714923575797,185.9038848876953,94580000,0.0,0.0,0.0
2016-11-15 00:00:00-05:00,186.2901076912078,187.35443115234375,186.08411889656378,187.35443115234375,91652600,0.0,0.0,0.0
2016-11-16 00:00:00-05:00,186.7364096328087,187.2342376376212,186.61624515557435,187.0024871826172,65617700,0.0,0.0,0.0
2016-11-17 00:00:00-05:00,187.15699714248817,188.02389710297544,187.04541116156398,187.9638214111328,69797200,0.0,0.0,0.0
2016-11-18 00:00:00-05:00,188.0325235356012,188.20418524017103,187.3630206229664,187.54327392578125,86265800,0.0,0.0,0.0
2016-11-21 00:00:00-05:00,188.11838201832273,188.98528229692252,187.97246888808027,188.95953369140625,72402600,0.0,0.0,0.0
2016-11-22 00:00:00-05:00,189.26847871034497,189.50880769460164,188.59898895463746,189.3285675048828,67429000,0.0,0.0,0.0
2016-11-23 00:00:00-05:00,188.813586973485,189.48307679171555,188.61617666732693,189.43157958984375,56620200,0.0,0.0,0.0
2016-11-25 00:00:00-05:00,189.77489776013326,190.1697183342997,189.69763886784216,190.13539123535156,37872300,0.0,0.0,0.0
2016-11-28 00:00:00-05:00,189.8264022966704,190.10105838971697,189.13974241863227,189.24273681640625,76572500,0.0,0.0,0.0
2016-11-29 00:00:00-05:00,189.2770258306888,190.06667989296835,188.97660812248773,189.6117706298828,69886700,0.0,0.0,0.0
2016-11-30 00:00:00-05:00,190.2298540943395,190.39293732273808,189.09686309511824,189.15695190429688,113291800,0.0,0.0,0.0
2016-12-01 00:00:00-05:00,189.45734364976184,189.45734364976184,188.10119380303743,188.46170043945312,79040500,0.0,0.0,0.0
2016-12-02 00:00:00-05:00,188.5475128071081,189.0453409292025,188.19559779196308,188.55609130859375,74840300,0.0,0.0,0.0
2016-12-05 00:00:00-05:00,189.38860815570465,190.03234919375524,189.19119790451373,189.68902587890625,67837800,0.0,0.0,0.0
2016-12-06 00:00:00-05:00,189.87789579459584,190.32422667116327,189.39723781842213,190.28988647460938,59877400,0.0,0.0,0.0
2016-12-07 00:00:00-05:00,190.1353752648461,192.83908265035777,190.01521078319993,192.7790069580078,110738100,0.0,0.0,0.0
2016-12-08 00:00:00-05:00,192.75326842189756,193.72316282546717,192.48717775148606,193.25108337402344,99714400,0.0,0.0,0.0
2016-12-09 00:00:00-05:00,193.4742805845847,194.43559661331304,193.43994038530235,194.41842651367188,88005800,0.0,0.0,0.0
2016-12-12 00:00:00-05:00,194.3239944590801,194.80466553044005,193.7746691887591,194.19525146484375,102016100,0.0,0.0,0.0
2016-12-13 00:00:00-05:00,194.85616816380934,195.98914583553722,194.83899806511636,195.49131774902344,110477500,0.0,0.0,0.0
2016-12-14 00:00:00-05:00,195.19093189807282,195.8947488490547,193.43994837689505,193.87770080566406,142501800,0.0,0.0,0.0
2016-12-15 00:00:00-05:00,194.11799956689399,195.53422484677,193.88624908760528,194.6759033203125,124972600,0.0,0.0,0.0
2016-12-16 00:00:00-05:00,195.1326309338425,195.19307389517814,193.97570417303768,194.29515075683594,156420200,1.329,0.0,0.0
2016-12-19 00:00:00-05:00,194.47648568022888,195.14129244989354,194.32971255495227,194.71823120117188,90341100,0.0,0.0,0.0
2016-12-20 00:00:00-05:00,195.25354568789194,195.61617718563676,195.02044237752733,195.46939086914062,89838800,0.0,0.0,0.0
2016-12-21 00:00:00-05:00,195.33981869028267,195.5124921382749,194.92539978027344,194.92539978027344,67909000,0.0,0.0,0.0
2016-12-22 00:00:00-05:00,194.77864410283357,194.8995168446474,194.19153851820872,194.5886993408203,56219100,0.0,0.0,0.0
2016-12-23 00:00:00-05:00,194.6318832783898,194.882271031124,194.4419516656797,194.87364196777344,36697800,0.0,0.0,0.0
2016-12-27 00:00:00-05:00,195.14133253390034,195.7543255257269,195.1240612291016,195.357177734375,42672500,0.0,0.0,0.0
2016-12-28 00:00:00-05:00,195.6161161516485,195.63337427537977,193.63033846891236,193.74256896972656,64095000,0.0,0.0,0.0
2016-12-29 00:00:00-05:00,193.8116781541725,194.1656673706514,193.25911508358175,193.69944763183594,48696100,0.0,0.0,0.0
2016-12-30 00:00:00-05:00,194.02757047572604,194.1139138284906,192.3008088136027,192.99151611328125,108998300,0.0,0.0,0.0
2017-01-03 00:00:00-05:00,194.29519356381343,194.9772717176174,193.29368192997538,194.46788024902344,91366500,0.0,0.0,0.0
2017-01-04 00:00:00-05:00,194.7958895861212,195.7715136936822,194.78726052445904,195.62474060058594,78744400,0.0,0.0,0.0
2017-01-05 00:00:00-05:00,195.35716033330948,195.62480625019472,194.67508218304283,195.46939086914062,78379000,0.0,0.0,0.0
2017-01-06 00:00:00-05:00,195.58158033237478,196.6349055786483,195.03764641076808,196.16868591308594,71559900,0.0,0.0,0.0
2017-01-09 00:00:00-05:00,195.90968255069856,196.04782659963823,195.48662134112396,195.5211639404297,46939700,0.0,0.0,0.0
2017-01-10 00:00:00-05:00,195.53842206594092,196.3759022481929,195.13263215601918,195.5211639404297,63771900,0.0,0.0,0.0
2017-01-11 00:00:00-05:00,195.4348089025154,196.07371520996094,194.77000223421376,196.07371520996094,74650000,0.0,0.0,0.0
2017-01-12 00:00:00-05:00,195.5557341536737,195.77157933485879,194.2261336341972,195.58163452148438,72113200,0.0,0.0,0.0
2017-01-13 00:00:00-05:00,195.75432095711008,196.33278449998426,195.71979152246405,196.03060913085938,62717900,0.0,0.0,0.0
2017-01-17 00:00:00-05:00,195.3917055249708,195.7974955523788,194.9513860624016,195.33990478515625,61240800,0.0,0.0,0.0
2017-01-18 00:00:00-05:00,195.59021444809997,195.8147018115871,195.03765145005184,195.7715301513672,54793300,0.0,0.0,0.0
2017-01-19 00:00:00-05:00,195.84926336401224,195.98740742972183,194.6146353588587,195.04632568359375,66608800,0.0,0.0,0.0
2017-01-20 00:00:00-05:00,195.72839684852326,196.25505958847907,195.09813264304947,195.762939453125,129168600,0.0,0.0,0.0
2017-01-23 00:00:00-05:00,195.7629293658233,195.8233591595471,194.49375878205151,195.25352478027344,75061600,0.0,0.0,0.0
2017-01-24 00:00:00-05:00,195.46934967913188,196.91983584202634,195.35711916695035,196.5054168701172,95555300,0.0,0.0,0.0
2017-01-25 00:00:00-05:00,197.455133515812,198.20628356933594,197.2910890998224,198.20628356933594,84437700,0.0,0.0,0.0
2017-01-26 00:00:00-05:00,198.05952953056786,198.32718861684924,197.72281158075904,197.9990997314453,59970700,0.0,0.0,0.0
2017-01-27 00:00:00-05:00,198.07673571989497,198.2235088113944,197.50690147703384,197.68821716308594,59711100,0.0,0.0,0.0
2017-01-30 00:00:00-05:00,196.99755678958624,197.0234571545579,195.47801162329733,196.46226501464844,79737300,0.0,0.0,0.0
2017-01-31 00:00:00-05:00,195.97017575374107,196.5054808230703,195.40035442222,196.44503784179688,75880800,0.0,0.0,0.0
2017-02-01 00:00:00-05:00,196.44500397914956,197.36018538702106,195.93561254256352,196.522705078125,79117700,0.0,0.0,0.0
2017-02-02 00:00:00-05:00,196.52269142412754,196.9371236048232,195.83199747125346,196.65220642089844,69657600,0.0,0.0,0.0
2017-02-03 00:00:00-05:00,197.55878770560432,198.1890519584961,197.24797011152236,198.0077362060547,80563200,0.0,0.0,0.0
2017-02-06 00:00:00-05:00,197.60193156698534,197.99909247550636,197.31701436233536,197.6537322998047,57790100,0.0,0.0,0.0
2017-02-07 00:00:00-05:00,198.04222779330667,198.2839732848533,197.47239348860057,197.66233825683594,57931200,0.0,0.0,0.0
2017-02-08 00:00:00-05:00,197.66236988660492,198.05088854775087,197.11843585651454,197.92138671875,51566200,0.0,0.0,0.0
2017-02-09 00:00:00-05:00,197.92138285613618,199.39775637450677,197.92138285613618,199.0955810546875,65955200,0.0,0.0,0.0
2017-02-10 00:00:00-05:00,199.44092147507035,200.10572823541386,199.11283262661516,199.88124084472656,66015900,0.0,0.0,0.0
2017-02-13 00:00:00-05:00,200.37338145866036,201.22813303898968,200.34748109326944,200.9691162109375,55182100,0.0,0.0,0.0
2017-02-14 00:00:00-05:00,200.7877651982782,201.78066066899103,200.44241827098554,201.7720184326172,71109000,0.0,0.0,0.0
2017-02-15 00:00:00-05:00,201.55622298623192,203.0153384858259,201.50442225178497,202.8253936767578,86785800,0.0,0.0,0.0
2017-02-16 00:00:00-05:00,202.851299098102,203.03261484732786,201.90158820324316,202.65272521972656,84722400,0.0,0.0,0.0
2017-02-17 00:00:00-05:00,201.9879296710311,202.97218322753906,201.97065836677095,202.97218322753906,77204100,0.0,0.0,0.0
2017-02-21 00:00:00-05:00,203.34341266694642,204.35356643805537,203.33477042906745,204.18089294433594,88946100,0.0,0.0,0.0
2017-02-22 00:00:00-05:00,203.77508329239282,204.22403169784153,203.61103887826502,203.9995574951172,62115200,0.0,0.0,0.0
2017-02-23 00:00:00-05:00,204.5176001420342,204.53485826860089,203.37793142979874,204.13771057128906,74615900,0.0,0.0,0.0
2017-02-24 00:00:00-05:00,203.29161757498488,204.43990226843368,203.2484459068218,204.39674377441406,82381600,0.0,0.0,0.0
2017-02-27 00:00:00-05:00,204.31038133531447,204.8888447470126,204.0600067620078,204.71617126464844,56515400,0.0,0.0,0.0
2017-02-28 00:00:00-05:00,204.33633930252617,204.57808488081386,203.77514703310388,204.16366577148438,96961900,0.0,0.0,0.0
2017-03-01 00:00:00-05:00,205.82130952261866,207.4876410025438,205.80403822111904,207.0214080810547,149158200,0.0,0.0,0.0
2017-03-02 00:00:00-05:00,206.83148299232383,206.8401252309685,205.66592692584172,205.7177276611328,70246000,0.0,0.0,0.0
2017-03-03 00:00:00-05:00,205.63132285346012,206.01121236423276,205.2514333426875,205.84716796875,81974300,0.0,0.0,0.0
2017-03-06 00:00:00-05:00,205.05292192225946,205.58821375534086,204.62986062486473,205.23423767089844,55391500,0.0,0.0,0.0
2017-03-07 00:00:00-05:00,204.9320333839673,205.28602261532427,204.41399971982818,204.6212158203125,65103700,0.0,0.0,0.0
2017-03-08 00:00:00-05:00,204.91472296177454,205.1737397443952,204.10314319082886,204.2412872314453,78168800,0.0,0.0,0.0
2017-03-09 00:00:00-05:00,204.36222212830583,204.82845511365156,203.53338398080533,204.5003662109375,90683900,0.0,0.0,0.0
2017-03-10 00:00:00-05:00,205.45864916144083,205.50182081927755,204.26717991067636,205.21690368652344,81991700,0.0,0.0,0.0
2017-03-13 00:00:00-04:00,205.1564969575733,205.36371304729602,204.82842128319064,205.32054138183594,57256800,0.0,0.0,0.0
2017-03-14 00:00:00-04:00,204.77661185589673,204.8284257600669,203.9218734621619,204.5348663330078,59880800,0.0,0.0,0.0
2017-03-15 00:00:00-04:00,205.10471095952914,206.72787084357762,204.87159448861624,206.3048095703125,96081800,0.0,0.0,0.0
2017-03-16 00:00:00-04:00,206.44290547145192,206.5206065522453,205.5708959362205,205.8989715576172,78344000,0.0,0.0,0.0
2017-03-17 00:00:00-04:00,206.1617540442583,206.35252518012385,205.53741455078125,205.53741455078125,89002100,1.033,0.0,0.0
2017-03-20 00:00:00-04:00,205.53741672740404,205.82357343423274,204.92175706269143,205.3119659423828,52537000,0.0,0.0,0.0
2017-03-21 00:00:00-04:00,205.91896907394496,206.04036769204072,202.54580758029502,202.67587280273438,131809300,0.0,0.0,0.0
2017-03-22 00:00:00-04:00,202.7105360729405,203.43892767511824,202.08619663351524,203.15277099609375,97569200,0.0,0.0,0.0
2017-03-23 00:00:00-04:00,203.15274299245982,204.07190558728507,202.56309650953543,202.9359588623047,100410300,0.0,0.0,0.0
2017-03-24 00:00:00-04:00,203.23951955970136,203.81181976966536,202.00818693908641,202.78860473632812,112504900,0.0,0.0,0.0
2017-03-27 00:00:00-04:00,201.1150268384983,202.84063379234286,200.8375499495262,202.5804901123047,87454500,0.0,0.0,0.0
2017-03-28 00:00:00-04:00,202.27699348014863,204.47951500442747,202.16426146852515,204.05462646484375,93483900,0.0,0.0,0.0
2017-03-29 00:00:00-04:00,203.76849242384625,204.47953775797208,203.5430283755107,204.2454071044922,61950400,0.0,0.0,0.0
2017-03-30 00:00:00-04:00,204.18469144018388,205.09518767334725,204.01126673659485,204.89573669433594,56737900,0.0,0.0,0.0
2017-03-31 00:00:00-04:00,204.55750925954803,205.08646309053063,204.36673815778684,204.4187774658203,73733100,0.0,0.0,0.0
2017-04-03 00:00:00-04:00,204.470833499766,204.6702712330258,202.83194569012235,204.0632781982422,85546500,0.0,0.0,0.0
2017-04-04 00:00:00-04:00,203.77710698201065,204.28004781254936,203.39556474977752,204.19332885742188,56466200,0.0,0.0,0.0
2017-04-05 00:00:00-04:00,204.86972342901407,205.84959218884566,203.37824716313773,203.58636474609375,108800600,0.0,0.0,0.0
2017-04-06 00:00:00-04:00,203.72509255115142,204.67893495482306,203.28284437874893,204.15866088867188,69135800,0.0,0.0,0.0
2017-04-07 00:00:00-04:00,203.90720203952503,204.6442735716667,203.4649670591141,203.9505615234375,74412300,0.0,0.0,0.0
2017-04-10 00:00:00-04:00,204.08930688910144,204.86972467488317,203.54300650018013,204.07196044921875,67615300,0.0,0.0,0.0
2017-04-11 00:00:00-04:00,203.69044803873487,203.9332453068796,202.33771662151176,203.82919311523438,88045300,0.0,0.0,0.0
2017-04-12 00:00:00-04:00,203.5516316137847,203.74240270683748,202.71050813026653,202.9359588623047,81864400,0.0,0.0,0.0
2017-04-13 00:00:00-04:00,202.59781914979595,203.33489064134773,201.61795043945312,201.61795043945312,92880400,0.0,0.0,0.0
2017-04-17 00:00:00-04:00,202.13822576308058,203.4042510986328,201.9387880376458,203.4042510986328,68405400,0.0,0.0,0.0
2017-04-18 00:00:00-04:00,202.66719125687618,203.33489022290559,202.11222429628782,202.79725646972656,83225800,0.0,0.0,0.0
2017-04-19 00:00:00-04:00,203.3609172502775,203.73377970706045,202.19894393259753,202.42440795898438,68699900,0.0,0.0,0.0
2017-04-20 00:00:00-04:00,203.0400655952371,204.51420866175764,202.71922923042013,204.07196044921875,92572200,0.0,0.0,0.0
2017-04-21 00:00:00-04:00,203.99389845187585,204.0459245342356,203.02270963061275,203.4215850830078,110389800,0.0,0.0,0.0
2017-04-24 00:00:00-04:00,205.66752585869997,205.86697687454975,203.39563138971576,205.6588592529297,119209900,0.0,0.0,0.0
